88182,1.5277
88182,1.5774
88181,1.6041
88180,1.6008
88179,1.537
88177,1.404
88174,1.2234
88171,1.0096
88168,0.77481
88164,0.54322
88160,0.31887
88155,0.093237
88149,-0.13913
88142,-0.38933
88135,-0.67282
88127,-0.99002
88119,-1.3184
88110,-1.6551
88102,-2.0026
88094,-2.3372
88086,-2.6511
88080,-2.939
88075,-3.157
88071,-3.2714
88068,-3.2612
88065,-3.1081
88062,-2.8269
88060,-2.4502
88057,-2.015
88054,-1.5596
88051,-1.1155
88047,-0.7032
88042,-0.34461
88036,-0.043585
88028,0.213
88020,0.43276
88011,0.63059
88001,0.81896
87991,0.98398
87980,1.1034
87970,1.1721
87960,1.1944
87949,1.1858
87939,1.1615
87928,1.1081
87918,1.0271
87907,0.96601
87896,0.91119
87884,0.81754
87873,0.67799
87863,0.47997
87852,0.22302
87842,-0.066578
87832,-0.35554
87823,-0.62088
87813,-0.83532
87804,-0.98287
87794,-1.0763
87785,-1.1286
87775,-1.1479
87766,-1.1523
87757,-1.1561
87748,-1.155
87739,-1.1395
87730,-1.1001
87721,-1.0208
87714,-0.85195
87707,-0.57694
87700,-0.22798
87693,0.17912
87687,0.61174
87681,1.0315
87674,1.4171
87668,1.7369
87663,1.9843
87657,2.1897
87651,2.3729
87645,2.5455
87638,2.7017
87631,2.8306
87624,2.9337
87616,3.0091
87607,3.0612
87598,3.092
87589,3.0793
87579,3.0095
87568,2.8979
87557,2.7603
87545,2.6088
87532,2.4405
87519,2.244
87506,2.0147
87493,1.7547
87482,1.4758
87471,1.1953
87462,0.928
87454,0.68015
87447,0.45425
87442,0.24416
87438,0.045607
87436,-0.1348
87436,-0.29909
87436,-0.44486
87437,-0.56402
87439,-0.64705
87442,-0.66835
87446,-0.61957
87452,-0.51096
87458,-0.35102
87465,-0.14987
87472,0.053855
87479,0.22599
87486,0.37042
87492,0.47842
87498,0.51614
87504,0.46872
87508,0.34765
87512,0.16356
87515,-0.075088
87518,-0.34198
87520,-0.61025
87521,-0.86664
87522,-1.0936
87522,-1.2726
87521,-1.3937
87519,-1.4569
87516,-1.4832
87513,-1.5009
87509,-1.5092
87504,-1.5024
87499,-1.4707
87493,-1.4101
87487,-1.333
87480,-1.2377
87473,-1.1329
87465,-1.0294
87458,-0.93129
87451,-0.8428
87444,-0.777
87439,-0.74593
87435,-0.74407
87433,-0.77162
87432,-0.82739
87433,-0.89941
87436,-0.98411
87439,-1.0616
87445,-1.0839
87452,-1.0454
87460,-0.95643
87469,-0.82161
87480,-0.67036
87490,-0.53363
87500,-0.42712
87510,-0.35501
87519,-0.334
87528,-0.36535
87536,-0.42211
87544,-0.48544
87552,-0.54269
87560,-0.57626
87568,-0.56508
87577,-0.51872
87586,-0.47183
87595,-0.43274
87604,-0.39768
87612,-0.36372
87620,-0.31837
87627,-0.25564
87633,-0.17991
87639,-0.099863
87644,-0.025043
87649,0.036535
87653,0.074387
87656,0.086971
87659,0.084124
87661,0.06672
87664,0.040126
87667,0.016042
87671,-0.0017114
87676,-0.022718
87681,-0.05796
87687,-0.092902
87694,-0.13155
87701,-0.19723
87708,-0.29061
87715,-0.38914
87723,-0.46645
87730,-0.5131
87738,-0.53025
87747,-0.52685
87755,-0.50669
87764,-0.45921
87773,-0.3838
87782,-0.28716
87790,-0.16377
87797,-0.014225
87802,0.13891
87805,0.27365
87805,0.38784
87803,0.47777
87800,0.53218
87795,0.56186
87789,0.57992
87783,0.58732
87777,0.58104
87770,0.56346
87762,0.53049
87754,0.46202
87745,0.35513
87735,0.22237
87726,0.084476
87716,-0.035685
87706,-0.1264
87696,-0.2041
87688,-0.28684
87679,-0.37343
87672,-0.45533
87664,-0.53155
87658,-0.60775
87652,-0.68336
87647,-0.74505
87642,-0.77138
87638,-0.75513
87634,-0.70134
87631,-0.61183
87628,-0.47806
87624,-0.28469
87621,-0.029234
87618,0.27463
87615,0.6062
87611,0.92966
87607,1.2116
87603,1.4446
87598,1.6275
87592,1.7626
87586,1.8521
87578,1.8993
87568,1.9115
87558,1.8797
87546,1.8051
87534,1.7064
87522,1.6018
87508,1.5087
87494,1.4238
87481,1.3335
87467,1.2379
87453,1.1352
87440,1.029
87427,0.91562
87415,0.80061
87402,0.6943
87388,0.58096
87375,0.45554
87362,0.30814
87349,0.13589
87336,-0.019717
87324,-0.15015
87312,-0.27071
87301,-0.36513
87289,-0.44456
87278,-0.5381
87267,-0.65492
87255,-0.81435
87244,-1.0258
87232,-1.245
87220,-1.4101
87208,-1.4814
87196,-1.4632
87183,-1.3581
87171,-1.1607
87160,-0.90709
87149,-0.64343
87140,-0.3904
87133,-0.16418
87127,0.020418
87122,0.16942
87119,0.28568
87116,0.36504
87114,0.38721
87113,0.33595
87112,0.23579
87111,0.11165
87110,-0.0072457
87109,-0.086772
87108,-0.10955
87107,-0.069238
87107,0.030501
87106,0.1832
87106,0.37639
87104,0.59823
87103,0.823
87102,1.0223
87102,1.1922
87101,1.328
87102,1.4171
87102,1.4516
87103,1.4225
87104,1.3255
87105,1.174
87106,0.9882
87107,0.7697
87107,0.53856
87108,0.32414
87108,0.13639
87109,-0.011204
87109,-0.098629
87109,-0.13365
87109,-0.15299
87108,-0.17518
87108,-0.21165
87107,-0.26762
87106,-0.33748
87105,-0.40821
87104,-0.45858
87103,-0.49053
87101,-0.50867
87099,-0.51097
87097,-0.50559
87094,-0.49918
87090,-0.48367
87085,-0.46845
87079,-0.4877
87073,-0.54612
87066,-0.6302
87058,-0.76256
87049,-0.96488
87039,-1.2148
87028,-1.493
87016,-1.7789
87003,-2.0437
86989,-2.262
86974,-2.4114
86960,-2.4821
86947,-2.4854
86934,-2.441
86923,-2.3592
86914,-2.2424
86906,-2.1051
86900,-1.9483
86895,-1.7633
86891,-1.5449
86888,-1.2848
86886,-0.9887
86886,-0.6585
86886,-0.30429
86888,0.064273
86891,0.43341
86894,0.78001
86898,1.0952
86903,1.3732
86907,1.6059
86911,1.7941
86915,1.9371
86918,2.0374
86921,2.0984
86923,2.1219
86924,2.115
86923,2.0752
86921,1.9975
86919,1.8784
86916,1.7217
86912,1.5416
86908,1.3377
86903,1.1334
86899,0.94844
86894,0.75914
86889,0.57872
86884,0.42409
86880,0.28659
86875,0.1616
86869,0.039598
86864,-0.094217
86858,-0.24612
86853,-0.39861
86847,-0.55375
86842,-0.71684
86837,-0.86992
86832,-1.0158
86828,-1.1762
86824,-1.3558
86821,-1.5232
86818,-1.6408
86816,-1.6974
86814,-1.6935
86813,-1.6401
86811,-1.5596
86810,-1.4648
86809,-1.3573
86808,-1.24
86807,-1.1138
86806,-0.98453
86806,-0.87313
86807,-0.79624
86808,-0.75457
86810,-0.7492
86811,-0.76764
86811,-0.79345
86810,-0.82519
86808,-0.84844
86805,-0.83786
86802,-0.76332
86797,-0.59564
86792,-0.32442
86787,0.04294
86782,0.47283
86776,0.91272
86770,1.3314
86765,1.7204
86761,2.0532
86756,2.3033
86752,2.4418
86749,2.4517
86746,2.378
86743,2.2663
86740,2.1408
86737,2.0111
86734,1.863
86730,1.7009
86725,1.5567
86720,1.4462
86714,1.3712
86707,1.3397
86699,1.3529
86691,1.3978
86683,1.4606
86674,1.5332
86666,1.597
86658,1.64
86651,1.6626
86644,1.6578
86639,1.6253
86633,1.5686
86628,1.4891
86623,1.3953
86618,1.2993
86612,1.1954
86606,1.0712
86600,0.93156
86593,0.78572
86586,0.6337
86579,0.47999
86572,0.32513
86565,0.15623
86558,-0.033273
86551,-0.23249
86543,-0.43544
86536,-0.64748
86529,-0.86953
86522,-1.1037
86515,-1.3401
86509,-1.5629
86503,-1.7728
86498,-1.9703
86495,-2.156
86495,-2.3424
86497,-2.5458
86501,-2.7788
86508,-3.0359
86516,-3.2975
86526,-3.535
86537,-3.6937
86549,-3.7151
86562,-3.58
86575,-3.3188
86588,-2.9813
86601,-2.5864
86615,-2.151
86629,-1.7107
86642,-1.2726
86654,-0.8327
86665,-0.41055
86675,-0.023768
86684,0.32348
86691,0.63602
86698,0.91921
86703,1.1566
86708,1.3339
86712,1.4369
86715,1.4625
86718,1.4361
86721,1.3754
86724,1.2876
86727,1.1728
86731,1.0373
86735,0.88782
86738,0.73321
86743,0.58677
86748,0.44742
86753,0.32752
86759,0.22493
86766,0.1265
86773,0.04862
86780,-0.0039317
86788,-0.030723
86796,-0.032351
86805,-0.023107
86815,-0.022661
86826,-0.03962
86837,-0.066619
86848,-0.090515
86862,-0.10243
86876,-0.096448
86892,-0.076372
86908,-0.039609
86926,0.031192
86945,0.1378
86966,0.25866
86988,0.37595
87011,0.4985
87035,0.6263
87059,0.75133
87083,0.87479
87108,0.98662
87133,1.07
87159,1.1205
87186,1.1385
87213,1.1259
87240,1.081
87268,1.0123
87296,0.93823
87324,0.86226
87353,0.78752
87383,0.71789
87413,0.64375
87444,0.5594
87476,0.46292
87508,0.35025
87540,0.23131
87573,0.12264
87605,0.028291
87636,-0.055212
87665,-0.12416
87692,-0.18267
87717,-0.23215
87741,-0.27364
87763,-0.30629
87785,-0.32609
87806,-0.35588
87828,-0.38893
87850,-0.38526
87874,-0.32936
87898,-0.2328
87923,-0.10813
87948,0.036296
87974,0.19152
88000,0.35068
88027,0.48504
88054,0.57481
88080,0.61984
88107,0.62516
88134,0.5941
88160,0.52598
88185,0.42924
88210,0.31882
88234,0.20926
88257,0.11367
88280,0.048717
88303,0.022819
88325,0.023107
88347,0.024008
88369,0.030214
88391,0.05984
88413,0.094464
88434,0.098297
88455,0.043859
88475,-0.074411
88495,-0.23612
88514,-0.40833
88532,-0.57703
88550,-0.74523
88568,-0.90642
88585,-1.0583
88602,-1.2097
88619,-1.3504
88636,-1.4492
88653,-1.5068
88670,-1.5317
88689,-1.5448
88709,-1.5521
88731,-1.5609
88754,-1.5627
88777,-1.4933
88803,-1.3295
88829,-1.0864
88857,-0.78405
88886,-0.44444
88917,-0.10221
88950,0.22423
88984,0.52985
89018,0.79793
89052,1.0313
89087,1.2141
89122,1.3118
89156,1.34
89190,1.3534
89224,1.3582
89256,1.2907
89288,1.1187
89319,0.86993
89349,0.58692
89378,0.30837
89407,0.051311
89435,-0.19074
89462,-0.42762
89488,-0.65095
89513,-0.84986
89538,-1.0163
89563,-1.1422
89588,-1.2227
89613,-1.2521
89638,-1.2248
89663,-1.1612
89687,-1.0796
89713,-0.99554
89739,-0.91057
89766,-0.81021
89793,-0.70519
89821,-0.60691
89849,-0.52098
89878,-0.44957
89908,-0.41025
89938,-0.40678
89969,-0.4061
90000,-0.36783
90032,-0.29268
90064,-0.2079
90097,-0.13274
90131,-0.05629
90164,0.046209
90198,0.17878
90231,0.33416
90262,0.48762
90292,0.62284
90321,0.7554
90350,0.88684
90378,1.0086
90406,1.1048
90433,1.1529
90459,1.153
90485,1.1219
90510,1.0789
90533,1.0347
90556,1.0018
90578,0.99647
90599,1.0114
90619,1.0191
90638,1.0221
90657,1.0134
90676,0.97859
90695,0.93831
90712,0.88964
90729,0.81932
90746,0.74048
90761,0.66107
90777,0.58199
90793,0.50741
90809,0.42743
90826,0.34315
90844,0.23179
90861,0.054821
90880,-0.16804
90898,-0.39898
90918,-0.6284
90937,-0.84985
90957,-1.022
90977,-1.1174
90997,-1.1334
91017,-1.0645
91035,-0.9263
91052,-0.73916
91069,-0.54263
91085,-0.3558
91100,-0.17412
91114,-0.0048044
91128,0.1522
91142,0.29464
91154,0.41762
91167,0.5263
91179,0.63285
91190,0.73382
91201,0.81494
91211,0.84788
91222,0.83981
91232,0.81819
91241,0.77882
91250,0.7476
91258,0.72742
91264,0.70229
91271,0.68787
91276,0.67735
91281,0.65056
91286,0.60017
91291,0.52874
91297,0.41812
91304,0.26784
91314,0.10168
91324,-0.088311
91336,-0.29854
91348,-0.51157
91360,-0.72922
91373,-0.94327
91386,-1.1453
91399,-1.3408
91411,-1.5155
91424,-1.6405
91437,-1.6949
91450,-1.6647
91462,-1.5551
91474,-1.3814
91487,-1.1767
91498,-0.97119
91508,-0.77644
91516,-0.607
91523,-0.46651
91528,-0.35078
91531,-0.25934
91531,-0.20151
91530,-0.17108
91527,-0.13939
91523,-0.079329
91518,0.012807
91512,0.11917
91506,0.21555
91498,0.28208
91490,0.31354
91482,0.30605
91473,0.26973
91465,0.1914
91456,0.085189
91447,-0.01484
91438,-0.10273
91429,-0.16932
91420,-0.24528
91412,-0.36108
91405,-0.50981
91398,-0.65416
91391,-0.77234
91385,-0.86955
91379,-0.94413
91373,-0.99901
91366,-1.0424
91359,-1.0444
91352,-0.98889
91345,-0.90663
91337,-0.80129
91330,-0.67313
91321,-0.51773
91313,-0.31221
91304,-0.077704
91296,0.15908
91289,0.40559
91281,0.65388
91273,0.90057
91264,1.1475
91254,1.3836
91243,1.6003
91230,1.7874
91215,1.9242
91198,1.9864
91179,1.8881
91159,1.6672
91138,1.4507
91116,1.2536
91094,1.1006
91070,0.99114
91046,0.89123
91021,0.80443
90996,0.73804
90971,0.65584
90945,0.52971
90919,0.36291
90892,0.18863
90864,0.0097927
90836,-0.18574
90807,-0.37728
90777,-0.56856
90746,-0.73766
90716,-0.86306
90685,-0.97691
90654,-1.1025
90623,-1.2443
90592,-1.3947
90561,-1.522
90530,-1.6026
90500,-1.6291
90469,-1.5847
90439,-1.4613
90410,-1.2891
90381,-1.0958
90354,-0.87651
90327,-0.63154
90302,-0.37243
90278,-0.10668
90254,0.13151
90231,0.30678
90206,0.41009
90181,0.4381
90154,0.42624
90127,0.39853
90099,0.36391
90071,0.34477
90042,0.34159
90012,0.35213
89982,0.36468
89952,0.36625
89921,0.34775
89889,0.29943
89857,0.23345
89824,0.13494
89791,0.0019169
89757,-0.10764
89724,-0.1812
89690,-0.25112
89657,-0.33566
89624,-0.44267
89592,-0.56707
89559,-0.68736
89526,-0.77825
89493,-0.8379
89461,-0.8657
89429,-0.83928
89397,-0.73652
89366,-0.53052
89336,-0.21537
89307,0.17594
89279,0.60433
89251,0.97885
89225,1.2469
89200,1.461
89176,1.6164
89153,1.696
89130,1.7561
89108,1.8212
89086,1.8739
89063,1.9084
89040,1.9191
89017,1.9073
88994,1.8821
88971,1.8489
88948,1.8091
88926,1.7664
88906,1.7152
88886,1.5985
88867,1.4104
88848,1.1838
88829,0.92146
88811,0.66046
88791,0.42704
88770,0.22386
88749,0.053524
88725,-0.096194
88700,-0.23323
88675,-0.33996
88650,-0.41665
88624,-0.49044
88598,-0.59577
88573,-0.73485
88548,-0.87814
88523,-1.0106
88498,-1.1061
88473,-1.1437
88448,-1.1214
88424,-1.0388
88401,-0.90162
88377,-0.71973
88353,-0.50016
88329,-0.26952
88305,-0.072734
88280,0.079482
88256,0.21717
88232,0.35855
88207,0.46281
88182,0.5477
88157,0.63957
88133,0.69043
88108,0.72372
88082,0.78708
88056,0.87333
88029,0.97158
88000,1.0731
87971,1.1547
87941,1.1698
87910,1.1214
87878,1.0191
87845,0.8087
87811,0.48581
87776,0.1003
87741,-0.29745
87708,-0.67891
87676,-1.0087
87643,-1.2607
87610,-1.4506
87577,-1.591
87545,-1.6925
87513,-1.7627
87482,-1.8131
87451,-1.8492
87420,-1.8716
87392,-1.8891
87365,-1.8928
87339,-1.8685
87314,-1.8446
87290,-1.8521
87267,-1.8647
87245,-1.8639
87223,-1.8572
87202,-1.8373
87181,-1.7954
87161,-1.7313
87142,-1.6423
87124,-1.5291
87106,-1.3972
87088,-1.2562
87071,-1.1109
87054,-0.96669
87036,-0.82545
87019,-0.67762
87001,-0.52633
86982,-0.3687
86963,-0.18972
86942,0.00031142
86921,0.17989
86900,0.32924
86878,0.41672
86857,0.43676
86836,0.409
86816,0.35261
86796,0.27429
86777,0.17999
86757,0.086332
86738,0.0033605
86720,-0.058966
86701,-0.10514
86683,-0.15731
86666,-0.21395
86650,-0.26548
86635,-0.32452
86622,-0.40113
86610,-0.48169
86599,-0.54375
86590,-0.56155
86582,-0.52114
86575,-0.43128
86570,-0.3059
86566,-0.16149
86563,-0.024779
86561,0.101
86559,0.23815
86558,0.38901
86557,0.54356
86556,0.69392
86554,0.83061
86551,0.96142
86546,1.0887
86542,1.2107
86538,1.3485
86534,1.5009
86529,1.6405
86524,1.7358
86519,1.7678
86514,1.7696
86509,1.7223
86504,1.6074
86498,1.5002
86492,1.4207
86487,1.3582
86482,1.3492
86476,1.4211
86471,1.5605
86465,1.7509
86460,1.9823
86455,2.2289
86452,2.4561
86449,2.626
86446,2.7122
86444,2.6965
86443,2.5902
86443,2.4319
86444,2.1975
86445,1.8687
86448,1.5227
86450,1.2144
86452,0.94224
86456,0.71487
86460,0.53558
86467,0.40005
86475,0.30399
86484,0.2441
86493,0.20669
86503,0.17421
86512,0.14342
86522,0.10734
86532,0.046114
86542,-0.052184
86552,-0.18386
86562,-0.33011
86573,-0.47468
86584,-0.60215
86596,-0.70972
86607,-0.8053
86618,-0.88274
86630,-0.92326
86641,-0.89814
86653,-0.82632
86664,-0.76
86675,-0.73131
86685,-0.75285
86694,-0.81378
86704,-0.89723
86712,-0.96977
86721,-1.0298
86730,-1.0927
86740,-1.1668
86750,-1.2825
86762,-1.4159
86775,-1.5228
86788,-1.5955
86801,-1.6334
86816,-1.6492
86831,-1.6743
86848,-1.705
86865,-1.688
86884,-1.6164
86903,-1.4938
86924,-1.3372
86946,-1.181
86969,-0.98164
86993,-0.7136
87017,-0.42701
87041,-0.16566
87065,0.068022
87091,0.2624
87117,0.39724
87144,0.48096
87171,0.53071
87198,0.55249
87226,0.54785
87254,0.51905
87283,0.4593
87311,0.36898
87340,0.28065
87369,0.2214
87398,0.18116
87428,0.16297
87458,0.15059
87488,0.10128
87519,0.013954
87549,-0.10433
87579,-0.25945
87608,-0.44779
87636,-0.63996
87664,-0.81373
87693,-0.96527
87724,-1.101
87754,-1.2223
87784,-1.3037
87815,-1.3373
87846,-1.3458
87879,-1.3488
87913,-1.3372
87948,-1.3103
87983,-1.309
88018,-1.2837
88054,-1.1739
88089,-1.0348
88125,-0.88218
88160,-0.68727
88196,-0.45825
88230,-0.20573
88265,0.064418
88298,0.31615
88331,0.52214
88363,0.69755
88394,0.84689
88425,0.96105
88455,1.0428
88484,1.0954
88512,1.1233
88538,1.1164
88564,1.0777
88589,1.0206
88613,0.94627
88636,0.91144
88657,0.92983
88678,0.94069
88697,0.90254
88716,0.81565
88733,0.71176
88750,0.61363
88766,0.51507
88782,0.41154
88798,0.31304
88813,0.22696
88827,0.15589
88841,0.099162
88853,0.049929
88865,-0.0069347
88875,-0.062198
88884,-0.11133
88892,-0.16265
88898,-0.20623
88903,-0.27706
88907,-0.38975
88910,-0.49651
88913,-0.57024
88915,-0.59224
88916,-0.57443
88918,-0.54302
88920,-0.51497
88921,-0.51776
88922,-0.55041
88922,-0.57595
88921,-0.56861
88920,-0.51473
88917,-0.41385
88914,-0.28874
88910,-0.19251
88904,-0.15537
88898,-0.13286
88891,-0.10127
88884,-0.067052
88875,-0.015024
88866,0.044214
88856,0.094094
88846,0.15243
88835,0.239
88823,0.33353
88811,0.40566
88798,0.44621
88785,0.4579
88770,0.45466
88755,0.44317
88740,0.4186
88724,0.36388
88708,0.28681
88693,0.18856
88677,0.094506
88662,0.016996
88647,-0.074682
88632,-0.18284
88617,-0.29609
88603,-0.3917
88590,-0.47853
88577,-0.59611
88565,-0.76042
88552,-0.94337
88540,-1.0818
88527,-1.1303
88515,-1.0995
88502,-1.0091
88489,-0.86937
88475,-0.69062
88460,-0.48766
88444,-0.27973
88427,-0.07629
88408,0.1088
88388,0.25989
88367,0.31648
88345,0.30937
88321,0.29875
88298,0.27141
88274,0.27194
88250,0.27396
88226,0.2388
88201,0.19053
88175,0.14227
88149,0.1049
88121,0.084089
88093,0.073768
88064,0.070305
88035,0.066731
88006,0.068645
87977,0.11476
87948,0.20429
87922,0.30358
87896,0.38932
87872,0.43521
87850,0.42594
87828,0.36857
87808,0.3109
87788,0.31619
87770,0.39711
87752,0.47826
87734,0.50327
87717,0.50162
87700,0.53754
87682,0.66938
87665,0.90061
87648,1.1723
87631,1.4277
87615,1.6414
87598,1.786
87581,1.8544
87564,1.8617
87546,1.8227
87527,1.7453
87506,1.6321
87485,1.4973
87462,1.3522
87438,1.2006
87414,1.0529
87388,0.91257
87362,0.77198
87336,0.62877
87310,0.47963
87282,0.32001
87255,0.15123
87228,-0.015464
87200,-0.16929
87174,-0.30432
87148,-0.42173
87123,-0.52717
87098,-0.61382
87075,-0.68395
87052,-0.74396
87030,-0.7966
87008,-0.84669
86987,-0.89691
86967,-0.94258
86947,-0.97649
86928,-1
86909,-1.0095
86890,-0.99481
86872,-0.94508
86853,-0.855
86836,-0.71658
86818,-0.53682
86801,-0.34667
86784,-0.16452
86768,0.0010767
86752,0.14483
86738,0.26492
86724,0.35564
86711,0.41627
86697,0.4467
86683,0.45673
86670,0.45545
86657,0.44104
86645,0.41559
86633,0.38376
86621,0.3518
86609,0.31804
86596,0.28024
86584,0.23586
86571,0.18583
86558,0.13514
86546,0.079634
86534,0.023932
86522,-0.041254
86511,-0.1347
86500,-0.2543
86490,-0.39529
86481,-0.54393
86473,-0.69303
86464,-0.83833
86456,-0.96792
86448,-1.0697
86442,-1.1414
86435,-1.1947
86429,-1.2312
86423,-1.2279
86418,-1.1773
86413,-1.0932
86408,-0.98919
86405,-0.87839
86401,-0.76176
86398,-0.65068
86395,-0.52531
86392,-0.38092
86389,-0.23606
86386,-0.059708
86383,0.1434
86381,0.33505
86380,0.50706
86380,0.65025
86379,0.75505
86379,0.82787
86379,0.86436
86379,0.86137
86378,0.81895
86377,0.74313
86375,0.64672
86374,0.52313
86372,0.37752
86369,0.22983
86367,0.086777
86365,-0.030637
86363,-0.13878
86362,-0.23817
86361,-0.28353
86359,-0.30334
86360,-0.30939
86362,-0.31574
86365,-0.38142
86368,-0.51677
86372,-0.69699
86377,-0.89673
86382,-1.1061
86387,-1.2875
86393,-1.3959
86400,-1.4175
86407,-1.3356
86413,-1.1379
86419,-0.84247
86426,-0.49949
86433,-0.15184
86440,0.18387
86448,0.4932
86456,0.76692
86464,1.0078
86471,1.2204
86478,1.3979
86487,1.5298
86495,1.6015
86503,1.591
86509,1.5394
86514,1.4721
86518,1.3915
86521,1.3249
86523,1.2604
86525,1.1885
86526,1.0997
86527,0.97999
86528,0.82108
86529,0.62215
86530,0.40299
86531,0.16951
86532,-0.094322
86532,-0.35701
86533,-0.60746
86533,-0.84311
86533,-1.0403
86532,-1.2208
86533,-1.3942
86534,-1.5552
86536,-1.6863
86539,-1.77
86543,-1.7899
86548,-1.7203
86554,-1.5642
86561,-1.3472
86569,-1.0978
86578,-0.84452
86588,-0.59886
86599,-0.36326
86611,-0.15185
86623,0.02351
86636,0.16761
86650,0.28864
86664,0.38353
86679,0.45155
86694,0.50194
86708,0.54597
86722,0.57218
86735,0.56369
86748,0.52785
86760,0.49772
86772,0.49546
86783,0.50371
86793,0.52059
86801,0.53819
86809,0.5341
86816,0.51477
86822,0.48596
86829,0.44853
86835,0.40468
86842,0.35189
86849,0.28364
86856,0.19892
86863,0.10065
86870,0.0034226
86878,-0.08343
