0.20724
0.55463
0.78121
0.915
0.98129
1
0.9773
0.92483
0.84953
0.75561
0.65288
0.54284
0.4271
0.30886
0.19338
0.079849
-0.035644
-0.14494
-0.24585
-0.34109
-0.43037
-0.51534
-0.59436
-0.66772
-0.73478
-0.80107
-0.8668
-0.91755
-0.9361
-0.90891
-0.83506
-0.72124
-0.57907
-0.42715
-0.27751
-0.14143
-0.028597
0.063716
0.1324
0.17767
0.20696
0.22316
0.22605
0.21671
0.20141
0.18222
0.16087
0.13844
0.11396
0.09205
0.070106
0.040998
0.0075998
-0.030689
-0.076734
-0.12618
-0.17741
-0.2312
-0.28767
-0.34916
-0.41161
-0.47034
-0.52815
-0.58392
-0.63593
-0.68418
-0.73405
-0.78285
-0.82776
-0.86408
-0.88106
-0.86245
-0.79681
-0.69431
-0.56016
-0.40399
-0.2528
-0.11553
0.0098997
0.11663
0.20329
0.27376
0.32471
0.35356
0.36752
0.36692
0.35387
0.33574
0.31246
0.28756
0.26692
0.24585
0.22161
0.19836
0.17709
0.15457
0.12559
0.09126
0.049939
0.0013773
-0.052896
-0.10953
-0.16786
-0.2301
-0.28741
-0.33848
-0.38816
-0.43523
-0.47811
-0.52219
-0.55608
-0.56094
-0.52629
-0.45132
-0.34208
-0.20924
-0.060278
0.096638
0.24129
0.36989
0.48042
0.57105
0.64185
0.69344
0.72997
0.74594
0.74502
0.7337
0.71446
0.68602
0.65023
0.61463
0.57422
0.53329
0.49228
0.45036
0.40945
0.36333
0.31415
0.26302
0.20785
0.14703
0.081799
0.016439
-0.048917
-0.11221
-0.17087
-0.22862
-0.28418
-0.33629
-0.37772
-0.39652
-0.37647
-0.31125
-0.20802
-0.076474
0.073474
0.22785
0.36771
0.49088
0.59608
0.67943
0.74141
0.78298
0.80703
0.81778
0.81364
0.79067
0.74981
0.69928
0.64044
0.57407
0.50582
0.43953
0.37669
0.31477
0.2502
0.18154
0.11063
0.035284
-0.046167
-0.12984
-0.21231
-0.29391
-0.37119
-0.44244
-0.51109
-0.57208
-0.62641
-0.6796
-0.72554
-0.76192
-0.79396
-0.82879
-0.86408
-0.8995
-0.9296
-0.93381
-0.89238
-0.80531
-0.67712
-0.5161
-0.33549
-0.15041
0.023351
0.17917
0.32267
0.45222
0.55568
0.6384
0.70456
0.75227
0.77884
0.78587
0.77588
0.74769
0.70692
0.66012
0.61307
0.56576
0.51587
0.46355
0.40821
0.35085
0.2926
0.232
0.16805
0.10016
0.028016
-0.044821
-0.11498
-0.18216
-0.24421
-0.30514
-0.37268
-0.43614
-0.48978
-0.54286
-0.59184
-0.6338
-0.67395
-0.71152
-0.74826
-0.78375
-0.81813
-0.85195
-0.88198
-0.90608
-0.93026
-0.95646
-0.97939
-1.0045
-1.0372
-1.0649
-1.0666
-1.0301
-0.94233
-0.8039
-0.62616
-0.42229
-0.21195
-0.0071069
0.18149
0.34883
0.49415
0.62237
0.73836
0.83555
0.9104
0.96416
0.9929
0.99961
0.99099
0.96685
0.93224
0.8925
0.85391
0.81545
0.77251
0.72341
0.66858
0.60985
0.54675
0.47997
0.40935
0.33577
0.25964
0.18178
0.10286
0.025713
-0.043017
-0.10877
-0.17531
-0.23789
-0.29853
-0.36008
-0.42022
-0.47808
-0.53744
-0.5937
-0.64207
-0.68502
-0.72577
-0.77096
-0.81995
-0.8593
-0.87747
-0.85711
-0.78235
-0.65602
-0.49287
-0.30866
-0.11477
0.074032
0.24286
0.38798
0.51306
0.62205
0.71263
0.78764
0.849
0.89329
0.91907
0.9243
0.90958
0.88288
0.85155
0.81315
0.77344
0.73176
0.68606
0.63713
0.58091
0.52058
0.45621
0.38837
0.32014
0.24846
0.17047
0.094581
0.022253
-0.051362
-0.128
-0.20322
-0.27094
-0.33539
-0.39557
-0.45094
-0.50606
-0.56088
-0.61006
-0.65344
-0.69843
-0.74187
-0.785
-0.82598
-0.86373
-0.90064
-0.93275
-0.94256
-0.90282
-0.81526
-0.68924
-0.53136
-0.35582
-0.18123
-0.020581
0.12726
0.25791
0.36707
0.45695
0.52878
0.58557
0.62564
0.64854
0.65802
0.65853
0.64739
0.62708
0.60497
0.58034
0.55177
0.52085
0.49099
0.45908
0.42389
0.38358
0.33967
0.29294
0.24382
0.19264
0.13689
0.081499
0.020406
-0.041844
-0.099122
-0.1536
-0.20859
-0.26762
-0.32293
-0.37256
-0.4168
-0.45883
-0.49962
-0.53851
-0.5794
-0.61724
-0.65308
-0.68756
-0.72
-0.75147
-0.77751
-0.78687
-0.75684
-0.68121
-0.57108
-0.43112
-0.27071
-0.10901
0.041243
0.17515
0.29154
0.38779
0.46029
0.51576
0.55599
0.57908
0.59357
0.60105
0.59882
0.58797
0.57324
0.55625
0.53847
0.52095
0.50355
0.4837
0.45941
0.43232
0.39579
0.35481
0.31262
0.26453
0.21686
0.17025
0.11711
0.059963
0.0030633
-0.0535
-0.10733
-0.16104
-0.21197
-0.2563
-0.29608
-0.33818
-0.37984
-0.41638
-0.45299
-0.49221
-0.53168
-0.56995
-0.60865
-0.63803
-0.64998
-0.63497
-0.57972
-0.4886
-0.37635
-0.25078
-0.11908
0.0012298
0.10189
0.18448
0.25323
0.30355
0.33398
0.35076
0.35591
0.35398
0.34519
0.32917
0.31302
0.30197
0.29005
0.27691
0.26604
0.25595
0.24771
0.23786
0.22238
0.20527
0.18349
0.15107
