1.6503,-0.35559,22.25
1.6955,-0.37463,22.328
1.7829,-0.28934,22.406
1.7116,-0.043202,22.484
1.509,0.093248,22.563
1.515,-0.0085416,22.641
1.5252,-0.069763,22.719
1.7431,-0.29018,22.797
1.6889,-0.37138,22.875
1.7041,-0.41907,22.953
1.7518,-0.48763,23.031
1.8371,-0.44001,23.109
1.7714,-0.22046,23.188
1.5445,-0.056223,23.266
1.4678,-0.068762,23.344
1.5086,-0.069153,23.422
1.7166,-0.35872,23.5
1.6722,-0.31238,23.578
1.657,-0.23692,23.656
1.6332,-0.23357,23.734
1.6374,-0.22334,23.813
1.6157,-0.16544,23.891
1.557,-0.12819,23.969
1.5367,-0.12969,24.047
1.5342,-0.063464,24.125
1.7331,-0.30834,24.203
1.6714,-0.38393,24.281
1.6995,-0.43392,24.359
1.7626,-0.49293,24.438
1.8267,-0.35621,24.516
1.6585,-0.050857,24.594
1.4612,0.063847,24.672
1.422,0.038089,24.75
1.6077,-0.14027,24.828
1.7789,-0.47886,24.906
1.7437,-0.50519,24.984
1.8039,-0.54859,25.063
1.8831,-0.49034,25.141
1.771,-0.17635,25.219
1.517,0.048917,25.297
1.4438,0.017683,25.375
1.5777,-0.12195,25.453
1.8538,-0.46659,25.531
1.8035,-0.49179,25.609
1.7949,-0.48522,25.688
1.8511,-0.45708,25.766
1.8243,-0.26084,25.844
1.5788,-0.015193,25.922
1.4426,0.0076537,26
1.4613,-0.020482,26.078
1.7206,-0.30259,26.156
1.7418,-0.47884,26.234
1.7164,-0.46083,26.313
1.7567,-0.47846,26.391
1.8214,-0.40534,26.469
1.7255,-0.17656,26.547
1.5082,-0.030398,26.625
1.4452,-0.037747,26.703
1.5497,-0.067831,26.781
1.7339,-0.39972,26.859
1.6709,-0.44677,26.938
1.6958,-0.47891,27.016
1.7592,-0.49554,27.094
1.7924,-0.34825,27.172
1.601,-0.096533,27.25
1.4354,-0.026526,27.328
1.4885,-0.049195,27.406
1.6545,-0.27073,27.484
1.8162,-0.55809,27.563
1.848,-0.5724,27.641
1.9264,-0.57374,27.719
1.8685,-0.34065,27.797
1.6802,0.029009,27.875
1.6373,0.084232,27.953
1.5561,0.094032,28.031
1.7204,-0.25689,28.109
1.8613,-0.54156,28.188
1.843,-0.55981,28.266
1.9264,-0.5878,28.344
1.9529,-0.42826,28.422
1.6905,-0.084949,28.5
1.4609,0.063809,28.578
1.5129,-0.03464,28.656
1.688,-0.32143,28.734
1.9853,-0.51873,28.813
1.9009,-0.54079,28.891
1.942,-0.52053,28.969
1.9265,-0.34844,29.047
1.6639,-0.05965,29.125
1.4526,0.044568,29.203
1.566,-0.064126,29.281
1.7352,-0.3479,29.359
1.9553,-0.62013,29.438
1.9398,-0.63544,29.516
2.0244,-0.61433,29.594
1.9707,-0.36912,29.672
1.6889,-0.017668,29.75
1.5112,0.062344,29.828
1.4952,0.036938,29.906
1.7363,-0.23881,29.984
1.7457,-0.45535,30.063
1.7276,-0.45927,30.141
1.791,-0.5024,30.219
1.8707,-0.40635,30.297
1.729,-0.12168,30.375
1.4934,0.030663,30.453
1.4575,-0.025076,30.531
1.526,-0.052368,30.609
1.6973,-0.33507,30.688
1.6358,-0.36763,30.766
1.6488,-0.41658,30.844
1.6892,-0.45763,30.922
1.7508,-0.39462,31
1.6749,-0.23341,31.078
1.556,-0.16189,31.156
1.5414,-0.1535,31.234
1.5536,-0.10721,31.313
1.6835,-0.40738,31.391
1.6275,-0.40981,31.469
1.6509,-0.43337,31.547
1.7185,-0.41774,31.625
1.7391,-0.2294,31.703
1.5432,0.012011,31.781
1.4143,0.048284,31.859
1.4997,-0.012918,31.938
1.6887,-0.3071,32.016
1.8652,-0.5875,32.094
1.9217,-0.60129,32.172
1.9966,-0.62463,32.25
1.8812,-0.38202,32.328
1.6434,-0.024183,32.406
1.5471,0.038956,32.484
1.5612,-0.057711,32.563
1.8389,-0.40174,32.641
1.9574,-0.54738,32.719
1.9098,-0.54201,32.797
1.9619,-0.51372,32.875
1.9078,-0.31248,32.953
1.6165,-0.033448,33.031
1.4311,0.052629,33.109
1.5762,-0.12079,33.188
1.7763,-0.40523,33.266
1.9515,-0.62989,33.344
1.9543,-0.63674,33.422
2.0263,-0.57018,33.5
1.8879,-0.2564,33.578
1.6107,0.046515,33.656
1.4864,0.073361,33.734
1.5611,-0.01632,33.813
1.8099,-0.38933,33.891
1.8044,-0.53602,33.969
1.8155,-0.55007,34.047
1.8935,-0.56888,34.125
1.9053,-0.39912,34.203
1.6596,-0.10864,34.281
1.4584,-0.025097,34.359
1.47,-0.042064,34.438
1.6936,-0.2659,34.516
1.7692,-0.50547,34.594
1.7479,-0.50723,34.672
1.7884,-0.54437,34.75
1.8533,-0.48721,34.828
1.7301,-0.22811,34.906
1.4649,-0.046365,34.984
1.404,-0.040395,35.063
1.6165,-0.2403,35.141
1.961,-0.60845,35.219
1.985,-0.68497,35.297
2.0707,-0.70845,35.375
2.084,-0.62335,35.453
1.8051,-0.26833,35.531
1.5845,-0.00087122,35.609
1.4698,0.026863,35.688
1.6275,-0.18757,35.766
1.8924,-0.49604,35.844
1.8164,-0.48762,35.922
1.825,-0.487,36
1.8759,-0.43011,36.078
1.7891,-0.18902,36.156
1.5325,0.028074,36.234
1.4231,0.033122,36.313
1.5604,-0.083949,36.391
1.8135,-0.43175,36.469
1.8047,-0.52868,36.547
1.797,-0.52566,36.625
1.8641,-0.51072,36.703
1.8696,-0.32915,36.781
1.6554,-0.072044,36.859
1.476,-0.0010358,36.938
1.5306,-0.024499,37.016
1.6761,-0.25732,37.094
1.7518,-0.4767,37.172
1.7128,-0.46576,37.25
1.7535,-0.48259,37.328
1.8139,-0.39303,37.406
1.6784,-0.14647,37.484
1.4587,-0.023841,37.563
1.4146,-0.044156,37.641
1.612,-0.16349,37.719
1.8902,-0.50779,37.797
1.9017,-0.54183,37.875
2.0131,-0.60525,37.953
2.0603,-0.60905,38.031
1.809,-0.30638,38.109
1.5706,0.00059939,38.188
1.4928,0.0032795,38.266
1.5575,-0.075436,38.344
1.7965,-0.44506,38.422
1.7386,-0.47083,38.5
1.727,-0.45226,38.578
1.7435,-0.45318,38.656
1.7713,-0.38535,38.734
1.6693,-0.24238,38.813
1.5546,-0.18788,38.891
1.5748,-0.17961,38.969
1.6307,-0.2611,39.047
1.8232,-0.48275,39.125
1.7456,-0.42876,39.203
1.7354,-0.42175,39.281
1.7782,-0.38069,39.359
1.747,-0.20641,39.438
1.5508,-0.044682,39.516
1.4642,-0.054751,39.594
1.5006,-0.066368,39.672
1.7763,-0.28754,39.75
1.7877,-0.40361,39.828
1.8999,-0.4452,39.906
1.9967,-0.57937,39.984
2.0198,-0.55107,40.063
1.7769,-0.18972,40.141
1.5168,0.020364,40.219
1.4291,0.017759,40.297
1.6284,-0.19903,40.375
1.8167,-0.49675,40.453
1.7566,-0.47803,40.531
1.7774,-0.48939,40.609
1.83,-0.45041,40.688
1.7783,-0.25309,40.766
1.5467,-0.057166,40.844
1.435,-0.044244,40.922
1.5684,-0.11894,41
1.8021,-0.4236,41.078
1.7948,-0.46564,41.156
1.7627,-0.44158,41.234
1.8003,-0.42842,41.313
1.818,-0.28988,41.391
1.6191,-0.052459,41.469
1.4507,0.0040556,41.547
1.4402,-0.032343,41.625
1.6707,-0.21037,41.703
1.7583,-0.47927,41.781
1.7208,-0.47262,41.859
1.7569,-0.51051,41.938
1.8234,-0.49433,42.016
1.8075,-0.32652,42.094
1.5968,-0.1385,42.172
1.4775,-0.10914,42.25
1.6162,-0.15247,42.328
1.8313,-0.42646,42.406
1.8803,-0.59023,42.484
1.9529,-0.62108,42.563
2.041,-0.64848,42.641
1.9297,-0.4005,42.719
1.6401,-0.046398,42.797
1.5842,-0.036258,42.875
1.5453,-0.05393,42.953
1.8528,-0.43605,43.031
1.9285,-0.62127,43.109
1.9365,-0.6354,43.188
2.012,-0.65252,43.266
1.9985,-0.4791,43.344
1.706,-0.13009,43.422
1.4742,-0.0051241,43.5
1.4469,-0.020495,43.578
1.6879,-0.31687,43.656
1.8702,-0.47269,43.734
1.7828,-0.40455,43.813
1.7538,-0.39416,43.891
1.7684,-0.36893,43.969
1.7059,-0.22827,44.047
1.5266,-0.10841,44.125
1.47,-0.099715,44.203
1.621,-0.17558,44.281
1.8378,-0.48894,44.359
1.805,-0.56583,44.438
1.8309,-0.58073,44.516
1.906,-0.5608,44.594
1.8515,-0.31526,44.672
1.5631,-0.016837,44.75
1.4519,-0.011689,44.828
1.4888,-0.046797,44.906
1.8163,-0.34056,44.984
1.8868,-0.5026,45.063
2.0069,-0.51157,45.141
2.1223,-0.61157,45.219
2.0408,-0.53787,45.297
1.7098,-0.16691,45.375
1.5501,-0.017908,45.453
1.4876,-0.014762,45.531
1.7482,-0.35844,45.609
1.8976,-0.47022,45.688
1.812,-0.41135,45.766
1.7932,-0.40646,45.844
1.8076,-0.36267,45.922
1.7031,-0.1913,46
1.5028,-0.073389,46.078
1.4714,-0.072577,46.156
1.6159,-0.20148,46.234
1.8459,-0.50739,46.313
1.7818,-0.51687,46.391
1.7952,-0.52092,46.469
1.8603,-0.47552,46.547
1.8191,-0.25599,46.625
1.582,-0.034034,46.703
1.461,-0.019098,46.781
1.4999,-0.028263,46.859
1.7308,-0.28946,46.938
1.6775,-0.41535,47.016
1.6723,-0.41976,47.094
1.7151,-0.4532,47.172
1.7874,-0.37282,47.25
1.6732,-0.13469,47.328
1.4671,-0.0094145,47.406
1.4252,-0.040674,47.484
1.5744,-0.10892,47.563
1.8225,-0.44479,47.641
1.8066,-0.49419,47.719
1.8964,-0.55422,47.797
1.9782,-0.58638,47.875
1.8839,-0.34092,47.953
1.6113,0.0087904,48.031
1.4878,0.036952,48.109
1.4742,-0.0062436,48.188
1.7082,-0.27604,48.266
1.662,-0.37202,48.344
1.6475,-0.31,48.422
1.6401,-0.30292,48.5
1.6532,-0.28946,48.578
1.6372,-0.21313,48.656
1.5568,-0.15367,48.734
1.5267,-0.1496,48.813
1.5458,-0.10101,48.891
1.7086,-0.33924,48.969
1.6674,-0.41132,49.047
1.6483,-0.38147,49.125
1.6699,-0.38563,49.203
1.7222,-0.32691,49.281
1.6622,-0.17214,49.359
1.515,-0.080815,49.438
1.4781,-0.096899,49.516
1.5536,-0.089536,49.594
1.7815,-0.40003,49.672
1.74,-0.45678,49.75
1.8018,-0.51764,49.828
1.889,-0.55254,49.906
1.8784,-0.33795,49.984
1.6197,0.0067065,50.063
1.5003,0.042263,50.141
1.4693,-0.012894,50.219
1.7018,-0.21865,50.297
1.7319,-0.44725,50.375
1.7258,-0.46113,50.453
1.7679,-0.5262,50.531
1.8442,-0.49604,50.609
1.7866,-0.26001,50.688
1.5288,-0.046064,50.766
1.4286,-0.0469,50.844
1.5303,-0.096415,50.922
1.7836,-0.42879,51
1.7459,-0.46334,51.078
1.7207,-0.42651,51.156
1.7214,-0.42391,51.234
1.7446,-0.37856,51.313
1.6738,-0.2592,51.391
1.5657,-0.19924,51.469
1.6245,-0.20518,51.547
1.6599,-0.2908,51.625
1.8874,-0.53789,51.703
1.8248,-0.55637,51.781
1.8531,-0.56001,51.859
1.9117,-0.48005,51.938
1.7713,-0.19057,52.016
